item_id,name
23597,Plans: Enchanted Adamantite Belt
23598,Plans: Enchanted Adamantite Boots
23599,Plans: Enchanted Adamantite Breastplate
23600,Plans: Enchanted Adamantite Leggings
23601,Plans: Flamebane Bracers
23602,Plans: Flamebane Helm
23603,Plans: Flamebane Gloves
23604,Plans: Flamebane Breastplate
23618,Plans: Adamantite Sharpening Stone
23619,Plans: Felsteel Shield Spike
23711,Grimoire of Intercept (Rank 1)
23730,Grimoire of Intercept (Rank 2)
23731,Grimoire of Intercept (Rank 3)
23734,Grimoire of Cleave (Rank 1)
23745,Grimoire of Cleave (Rank 2)
23755,Grimoire of Cleave (Rank 3)
23803,Schematic: Cogspinner Goggles
23814,Schematic: Green Smoke Flare
23848,Nethergarde Bitter
23874,Schematic: Elemental Seaforium Charge
23999,Honor Hold Tabard
24000,Formula: Enchant Bracer - Superior Healing
24001,Recipe: Elixir of Major Agility
24002,Plans: Felsteel Shield Spike
24003,Formula: Enchant Chest - Exceptional Stats
24004,Thrallmar Tabard
24006,Grunt's Waterskin
24007,Footman's Waterskin
24008,Dried Mushroom Rations
24009,Dried Fruit Rations
24174,Design: Pendant of Frozen Flame
24175,Design: Pendant of Thawing
24176,Design: Pendant of Withering
24177,Design: Pendant of Shadow's End
24178,Design: Pendant of the Null Rune
24179,Design: Felsteel Boar
24180,Design: Dawnstone Crab
24181,Design: Living Ruby Serpent
24182,Design: Talasite Owl
24183,Design: Nightseye Panther
24285,Crepuscular Powder
24286,Arcane Catalyst
24292,Pattern: Mystic Spellthread
24293,Pattern: Silver Spellthread
24294,Pattern: Runic Spellthread
24295,Pattern: Golden Spellthread
24314,Pattern: Bag of Jewels
24316,Pattern: Spellcloth
24417,Scout's Arrow
24429,Expedition Flare
25469,Grimoire of Avoidance
25470,Golden Gryphon
25471,Ebon Gryphon
25472,Snowy Gryphon
25473,Swift Blue Gryphon
25474,Tawny Windrider
25475,Blue Windrider
25476,Green Windrider
25477,Swift Red Windrider
25526,Plans: Greater Rune of Warding
25527,Swift Red Gryphon
25528,Swift Green Gryphon
25529,Swift Purple Gryphon
25531,Swift Green Windrider
25532,Swift Yellow Windrider
25533,Swift Purple Windrider
25721,Pattern: Vindicator's Armor Kit
25722,Pattern: Magister's Armor Kit
25725,Pattern: Riding Crop
25732,Pattern: Fel Leather Gloves
25733,Pattern: Fel Leather Boots
25734,Pattern: Fel Leather Leggings
25735,Pattern: Heavy Clefthoof Vest
25736,Pattern: Heavy Clefthoof Leggings
25737,Pattern: Heavy Clefthoof Boots
25738,Pattern: Felstalker Belt
25739,Pattern: Felstalker Bracers
25740,Pattern: Felstalker Breastplate
25741,Pattern: Netherfury Belt
25742,Pattern: Netherfury Leggings
25743,Pattern: Netherfury Boots
25823,Grunt's Waraxe
25824,Farseer's Band
25825,Footman's Longsword
25826,Sage's Band
25835,Explorer's Walking Stick
25836,Preserver's Cudgel
25838,Warden's Hauberk
25861,Crude Throwing Axe
25869,Recipe: Transmute Earthstorm Diamond
25870,Recipe: Transmute Skyfire Diamond
25872,Balanced Throwing Dagger
25873,Keen Throwing Knife
25875,Deadly Throwing Axe
25876,Gleaming Throwing Axe
25900,Grimoire of Demonic Frenzy
25902,Design: Powerful Earthstorm Diamond
25903,Design: Bracing Earthstorm Diamond
25904,Design: Insightful Earthstorm Diamond
25908,Design: Swift Skyfire Diamond
25910,Design: Enigmatic Skyfire Diamond
27532,Master Fishing - The Art of Angling
27685,Recipe: Lynx Steak
27687,Recipe: Bat Bites
27688,Recipe: Ravager Dog
27690,Recipe: Blackened Basilisk
27691,Recipe: Roasted Clefthoof
27692,Recipe: Warp Burger
27693,Recipe: Talbuk Steak
27694,Recipe: Blackened Trout
27695,Recipe: Feltail Delight
27696,Recipe: Blackened Sporefish
27697,Recipe: Grilled Mudfish
27698,Recipe: Poached Bluefish
27699,Recipe: Golden Fish Sticks
27700,Recipe: Spicy Crawdad
27736,Master Cookbook
27854,Smoked Talbuk Venison
27855,Mag'har Grainbread
27856,Skethyl Berries
27857,Garadar Sharp
27858,Sunspring Carp
27859,Zangar Caps
27860,Purified Draenic Water
27940,Marvelous Madstone of Immortality
27941,Compassionate Critter's Friend
27944,Talisman of True Treasure Tracking
27945,Shark's Tooth of Bona Fide Fluidic Mobility
27976,Polished Pendant of Edible Energy
27978,Soap on a Rope
27979,Stone of Stupendous Springing Strides
27982,Charm of Potent and Powerful Passions
27992,Infallible Tikbalang Ward
28053,Wicked Arrow
28056,Blackflight Arrow
28060,Impact Shot
28061,Ironbite Shell
28068,Grimoire of Suffering (Rank 6)
28071,Grimoire of Anguish (Rank 1)
28072,Grimoire of Anguish (Rank 2)
28073,Grimoire of Anguish (Rank 3)
28155,Apothecary's Waistband
28158,Batskin Belt
28162,Tranquillien Defender's Girdle
28164,Tranquillien Flamberge
28271,Formula: Enchant Gloves - Spell Strike
28272,Formula: Enchant Gloves - Major Spellpower
28273,Formula: Enchant Gloves - Major Healing
28274,Formula: Enchant Cloak - Spell Penetration
28281,Formula: Enchant Weapon - Major Healing
28284,Don Carlos Tequila
28291,Design: Smooth Golden Draenite
28399,Filtered Draenic Water
28458,Bold Tourmaline
28459,Delicate Tourmaline
28460,Teardrop Tourmaline
28461,Runed Tourmaline
28462,Bright Tourmaline
28463,Solid Zircon
28464,Sparkling Zircon
28465,Lustrous Zircon
28466,Brilliant Amber
28467,Smooth Amber
28468,Rigid Amber
28469,Gleaming Amber
28470,Thick Amber
28486,Moser's Magnificent Muffin
28596,Design: Bright Blood Garnet
28632,Plans: Adamantite Weightstone
28979,Light Throwing Knife
29007,Weighted Throwing Axe
29008,Sharp Throwing Axe
29009,Heavy Throwing Dagger
29010,Wicked Throwing Dagger
29013,Jagged Throwing Axe
29014,Blacksteel Throwing Dagger
29102,Reins of the Cobalt War Talbuk
29103,Reins of the White War Talbuk
29104,Reins of the Silver War Talbuk
29105,Reins of the Tan War Talbuk
29112,Cenarion Spirits
29115,Consortium Blaster
29116,Nomad's Leggings
29117,Stormspire Vest
29118,Smuggler's Ammo Pouch
29119,Haramad's Bargain
29121,Guile of Khoraazi
29122,Nether Runner's Cowl
29123,Medallion of the Lightbearer
29124,Vindicator's Brand
29125,Retainer's Blade
29126,Seer's Signet
29127,Vindicator's Hauberk
29128,Lightwarden's Band
29129,Anchorite's Robes
29130,Auchenai Staff
29131,Retainer's Leggings
29132,Scryer's Bloodgem
29133,Seer's Cane
29134,Gauntlets of the Chosen
29135,Earthcaller's Headdress
29136,Far Seer's Helm
29137,Hellscream's Will
29138,Arechron's Gift
29139,Ceremonial Cover
29140,Cloak of the Ancient Spirits
29141,Tempest Leggings
29142,Kurenai Kilt
29143,Clefthoof Hide Quiver
29144,Worg Hide Quiver
29145,Band of Ancestral Spirits
29146,Band of Elemental Spirits
29147,Talbuk Hide Spaulders
29148,Blackened Leather Spaulders
29151,Veteran's Musket
29152,Marksman's Bow
29153,Blade of the Archmage
29155,Stormcaller
29156,Honor's Call
29165,Warbringer
29166,Hellforged Halberd
29167,Blackened Spear
29168,Ancestral Band
29169,Ring of Convalescence
29170,Windcaller's Orb
29171,Earthwarden
29172,Ashyen's Gift
29173,Strength of the Untamed
29174,Watcher's Cowl
29175,Gavel of Pure Light
29176,Crest of the Sha'tar
29177,A'dal's Command
29179,Xi'ri's Gift
29180,Blessed Scale Girdle
29181,Timelapse Shard
29182,Riftmaker
29183,Bindings of the Timewalker
29184,Timewarden's Leggings
29185,Continuum Blade
29186,Glyph of the Defender
29187,Inscription of Endurance
29189,Glyph of Renewal
29190,Glyph of Renewal
29191,Glyph of Power
29192,Glyph of Ferocity
29193,Glyph of the Gladiator
29194,Glyph of Nature Warding
29195,Glyph of Arcane Warding
29196,Glyph of Fire Warding
29197,Glyph of Fire Warding
29198,Glyph of Frost Warding
29199,Glyph of Shadow Warding
29213,Pattern: Felstalker Belt
29214,Pattern: Felstalker Bracers
29215,Pattern: Felstalker Breastplate
29217,Pattern: Netherfury Belt
29218,Pattern: Netherfury Boots
29219,Pattern: Netherfury Leggings
29227,Reins of the Cobalt War Talbuk
29229,Reins of the Silver War Talbuk
29230,Reins of the Tan War Talbuk
29231,Reins of the White War Talbuk
29232,Recipe: Transmute Skyfire Diamond
29363,Mana Wyrmling
29364,Brown Rabbit Crate
29393,Diamond Berries
29394,Lyribread
29395,Ethermead
29401,Sparkling Southshore Cider
29412,Jessen's Special Slop
29448,Mag'har Mild Cheese
29449,Bladespire Bagel
29450,Telaari Grapes
29451,Clefthoof Ribs
29452,Zangar Trout
29453,Sporeggar Mushroom
29454,Silverwine
29456,Gift of the Ethereal
29457,Nethershard
29664,Pattern: Reinforced Mining Bag
29677,Pattern: Enchanted Felscale Leggings
29682,Pattern: Enchanted Felscale Gloves
29684,Pattern: Enchanted Felscale Boots
29689,Pattern: Flamescale Leggings
29691,Pattern: Flamescale Boots
29693,Pattern: Flamescale Belt
29698,Pattern: Enchanted Clefthoof Leggings
29700,Pattern: Enchanted Clefthoof Gloves
29701,Pattern: Enchanted Clefthoof Boots
29702,Pattern: Blastguard Pants
29703,Pattern: Blastguard Boots
29704,Pattern: Blastguard Belt
29713,Pattern: Drums of Panic
29717,Pattern: Drums of Battle
29719,Pattern: Cobrahide Leg Armor
29720,Pattern: Clefthide Leg Armor
29721,Pattern: Nethercleft Leg Armor
29722,Pattern: Nethercobra Leg Armor
29901,Blue Moth Egg
29902,Red Moth Egg
29903,Yellow Moth Egg
29904,White Moth Egg
29953,Golden Dragonhawk Hatchling
29956,Red Dragonhawk Hatchling
29957,Silver Dragonhawk Hatchling
29958,Blue Dragonhawk Hatchling
30355,Grilled Shadowmoon Tuber
30443,Recipe: Transmute Primal Fire to Earth
30444,Pattern: Reinforced Mining Bag
30483,Pattern: Shadowcloth
30622,Flamewrought Key
30623,Reservoir Key
30633,Auchenai Key
30634,Warpforged Key
30635,Key of Time
30637,Flamewrought Key
30744,Draenic Leather Pack
30749,Draenic Sparring Blade
30750,Draenic Warblade
30751,Mag'hari Light Axe
30752,Mag'hari Battleaxe
30754,Ancient Bone Mace
30757,Draenic Light Crossbow
30758,Aldor Guardian Rifle
30759,Mag'hari Light Recurve
30765,Heavy Draenic Breastplate
30771,Heavy Draenic Bracers
30775,Layered Bone Shield
30777,Aldor Heavy Belt
30781,Mag'hari Chain Vest
30784,Worn Mag'hari Gauntlets
30817,Simple Flour
30823,Demon Warding Totem
30826,Design: Ring of Arcane Shielding
30830,Trident of the Outcast Tribe
30832,Gavel of Unearthed Secrets
30833,Pattern: Cloak of Arcane Evasion
30834,Shapeshifter's Signet
30835,Salvager's Hauberk
30836,Leggings of the Skettis Exile
30841,Lower City Prayerbook
30842,Pattern: Flameheart Bracers
30843,Pattern: Flameheart Gloves
30844,Pattern: Flameheart Vest
30846,Glyph of the Outcast
31337,Orb of the Blackwhelp
31341,Wyrmcultist's Cloak
31354,Recipe: Flask of the Titans
31355,Recipe: Flask of Supreme Power
31356,Recipe: Flask of Distilled Wisdom
31357,Recipe: Flask of Chromatic Resistance
31358,Design: Dawnstone Crab
31359,Design: Enduring Deep Peridot
31361,Pattern: Cobrahide Leg Armor
31362,Pattern: Nethercobra Leg Armor
31390,Plans: Wildguard Breastplate
31391,Plans: Wildguard Leggings
31392,Plans: Wildguard Helm
31393,Plans: Iceguard Breastplate
31394,Plans: Iceguard Leggings
31395,Plans: Iceguard Helm
31401,Design: The Frozen Eye
31402,Design: The Natural Ward
31674,Recipe: Crunchy Serpent
31675,Recipe: Mok'Nathal Shortribs
31735,Timeless Shell
31737,Timeless Arrow
31773,Mag'har Tabard
31774,Kurenai Tabard
31776,Consortium Tabard
31777,Keepers of Time Tabard
31778,Lower City Tabard
31779,Aldor Tabard
31780,Scryers Tabard
31781,Sha'tar Tabard
31804,Cenarion Expedition Tabard
31829,Reins of the Cobalt Riding Talbuk
31830,Reins of the Cobalt Riding Talbuk
31831,Reins of the Silver Riding Talbuk
31832,Reins of the Silver Riding Talbuk
31833,Reins of the Tan Riding Talbuk
31834,Reins of the Tan Riding Talbuk
31835,Reins of the White Riding Talbuk
31836,Reins of the White Riding Talbuk
31949,Warden's Arrow
32070,Recipe: Earthen Elixir
32274,Design: Bold Crimson Spinel
32277,Design: Delicate Crimson Spinel
32281,Design: Teardrop Crimson Spinel
32282,Design: Runed Crimson Spinel
32283,Design: Bright Crimson Spinel
32284,Design: Subtle Crimson Spinel
32286,Design: Solid Empyrean Sapphire
32287,Design: Sparkling Empyrean Sapphire
32288,Design: Lustrous Empyrean Sapphire
32290,Design: Brilliant Lionseye
32291,Design: Smooth Lionseye
32292,Design: Rigid Lionseye
32293,Design: Gleaming Lionseye
32294,Design: Thick Lionseye
32299,Design: Balanced Shadowsong Amethyst
32300,Design: Infused Shadowsong Amethyst
32301,Design: Glowing Shadowsong Amethyst
32302,Design: Royal Shadowsong Amethyst
32304,Design: Potent Pyrestone
32305,Design: Luminous Pyrestone
32306,Design: Glinting Pyrestone
32308,Design: Wicked Pyrestone
32309,Design: Enduring Seaspray Emerald
32310,Design: Radiant Seaspray Emerald
32311,Design: Dazzling Seaspray Emerald
32312,Design: Jagged Seaspray Emerald
32314,Green Riding Nether Ray
32316,Purple Riding Nether Ray
32317,Red Riding Nether Ray
32318,Silver Riding Nether Ray
32319,Blue Riding Nether Ray
32412,Design: Relentless Earthstorm Diamond
32429,Pattern: Boots of Shackled Souls
32430,Pattern: Bracers of Shackled Souls
32431,Pattern: Greaves of Shackled Souls
32432,Pattern: Waistguard of Shackled Souls
32433,Pattern: Redeemed Soul Moccasins
32434,Pattern: Redeemed Soul Wristguards
32435,Pattern: Redeemed Soul Legguards
32436,Pattern: Redeemed Soul Cinch
32437,Pattern: Soulguard Slippers
32438,Pattern: Soulguard Bracers
32439,Pattern: Soulguard Leggings
32440,Pattern: Soulguard Girdle
32441,Plans: Shadesteel Sabots
32442,Plans: Shadesteel Bracers
32443,Plans: Shadesteel Greaves
32444,Plans: Shadesteel Girdle
32445,Skyguard Tabard
32447,Pattern: Night's End
32485,Ashtongue Talisman of Valor
32486,Ashtongue Talisman of Equilibrium
32487,Ashtongue Talisman of Swiftness
32488,Ashtongue Talisman of Insight
32489,Ashtongue Talisman of Zeal
32490,Ashtongue Talisman of Acumen
32491,Ashtongue Talisman of Vision
32492,Ashtongue Talisman of Lethality
32493,Ashtongue Talisman of Shadows
32538,Skywitch's Drape
32539,Skyguard's Drape
32667,Bash Ale
32668,Dos Ogris
32685,Ogri'la Chicken Fingers
32686,Mingo's Fortune Giblets
32721,Skyguard Rations
32722,Enriched Terocone Juice
32742,Adversarial Bloodlines
32758,Brute Cologne
32760,The Macho Gnome's Arrow
32761,The Sarge's Bullet
32762,Rulkster's Brain Juice
32763,Rulkster's Secret Sauce
32764,Flaskataur's Celestial Brew
32765,Flaskataur's Tears
32766,Flaskataur's Flask of Flaskocity
32767,Flaskataur's Flask of Pretty Good Power
32770,Skyguard Silver Cross
32771,Airman's Ribbon of Gallantry
32857,Reins of the Onyx Netherwing Drake
32858,Reins of the Azure Netherwing Drake
32859,Reins of the Cobalt Netherwing Drake
32860,Reins of the Purple Netherwing Drake
32861,Reins of the Veridian Netherwing Drake
32862,Reins of the Violet Netherwing Drake
32882,Hellfire Shot
32883,Felbane Slugs
33023,Savory Sausage
33024,Pickled Sausage
33025,Spicy Smoked Sausage
33026,The Golden Link
33028,Barleybrew Light
33029,Barleybrew Dark
33030,Barleybrew Clear
33031,Thunder 45
33032,Thunderbrew Ale
33033,Thunderbrew Stout
33034,Gordok Grog
33035,Ogre Mead
33036,Mudder's Milk
33042,Black Coffee
33043,The Essential Brewfest Pretzel
33124,Pattern: Cloak of Darkness
33148,Formula: Enchant Cloak - Dodge
33149,Formula: Enchant Cloak - Stealth
33150,Formula: Enchant Cloak - Subtlety
33151,Formula: Enchant Cloak - Subtlety
33152,Formula: Enchant Gloves - Superior Agility
33153,Formula: Enchant Gloves - Threat
33155,Design: Kailee's Rose
33156,Design: Crimson Sun
33157,Design: Falling Star
33158,Design: Stone of Blades
33159,Design: Blood of Amber
33160,Design: Facet of Eternity
33165,Formula: Enchant Weapon - Greater Agility
33205,Pattern: Shadowprowler's Chestguard
33209,Recipe: Flask of Chromatic Wonder
33234,Iced Berry Slush
33236,"Fizzy Faire Drink ""Classic"""
33246,Funnel Cake
33254,Afrazi Forest Strider Drumstick
33305,Design: Don Julio's Heart
33976,Brewfest Ram
33977,Swift Brewfest Ram
33999,Cenarion War Hippogryph
34017,Small Step Brew
34018,Long Stride Brew
34019,Path of Brew
34020,Jungle River Water
34021,Brewdoo Magic
34022,Stout Shrunken Head
34063,Dried Sausage
34064,Succulent Sausage
34065,Spiced Onion Cheese
34172,Pattern: Drums of Speed
34173,Pattern: Drums of Speed
34174,Pattern: Drums of Restoration
34175,Pattern: Drums of Restoration
34200,Pattern: Quiver of a Thousand Feathers
34201,Pattern: Netherscale Ammo Pouch
34218,Pattern: Netherscale Ammo Pouch
34249,Hula Girl Doll
34261,Pattern: Green Winter Clothes
34262,Pattern: Winter Boots
34319,Pattern: Red Winter Clothes
34410,Honeyed Holiday Ham
34412,Sparkling Apple Cider
34413,Recipe: Hot Apple Cider
34581,Mysterious Arrow
34582,Mysterious Shell
34665,Bombardier's Blade
34666,The Sunbreaker
34667,Archmage's Guile
34670,Seeker's Gavel
34671,K'iru's Presage
34672,Inuuro's Blade
34673,Legionfoe
34674,Truestrike Crossbow
34675,Sunward Crest
34676,Dawnforged Defender
34677,Shattered Sun Pendant of Restoration
34678,Shattered Sun Pendant of Acumen
34679,Shattered Sun Pendant of Might
34680,Shattered Sun Pendant of Resolve
34780,Naaru Ration
34872,Formula: Void Shatter
35221,Tabard of the Shattered Sun
35238,Design: Balanced Shadowsong Amethyst
35239,Design: Glowing Shadowsong Amethyst
35240,Design: Infused Shadowsong Amethyst
35241,Design: Royal Shadowsong Amethyst
35242,Design: Shifting Shadowsong Amethyst
35243,Design: Sovereign Shadowsong Amethyst
35244,Design: Bold Crimson Spinel
35245,Design: Bright Crimson Spinel
35246,Design: Delicate Crimson Spinel
35247,Design: Flashing Crimson Spinel
35248,Design: Runed Crimson Spinel
35249,Design: Subtle Crimson Spinel
35250,Design: Teardrop Crimson Spinel
35251,Design: Dazzling Seaspray Emerald
35252,Design: Enduring Seaspray Emerald
35253,Design: Jagged Seaspray Emerald
35254,Design: Radiant Seaspray Emerald
35255,Design: Brilliant Lionseye
35256,Design: Gleaming Lionseye
35257,Design: Great Lionseye
35258,Design: Mystic Lionseye
35259,Design: Rigid Lionseye
35260,Design: Smooth Lionseye
35261,Design: Thick Lionseye
35262,Design: Lustrous Empyrean Sapphire
35263,Design: Solid Empyrean Sapphire
35264,Design: Sparkling Empyrean Sapphire
35265,Design: Stormy Empyrean Sapphire
35266,Design: Glinting Pyrestone
35267,Design: Inscribed Pyrestone
35268,Design: Luminous Pyrestone
35269,Design: Potent Pyrestone
35270,Design: Veiled Pyrestone
35271,Design: Wicked Pyrestone
35322,Design: Quick Dawnstone
35323,Design: Reckless Noble Topaz
35325,Design: Forceful Talasite
35328,Dreadweave Gloves
35329,Dreadweave Hood
35330,Dreadweave Leggings
35331,Dreadweave Mantle
35332,Dreadweave Robe
35333,Mooncloth Cowl
35334,Mooncloth Legguards
35335,Mooncloth Mitts
35336,Mooncloth Shoulderpads
35337,Mooncloth Vestments
35338,Satin Gloves
35339,Satin Hood
35340,Satin Leggings
35341,Satin Mantle
35342,Satin Robe
35343,Evoker's Silk Amice
35344,Evoker's Silk Cowl
35345,Evoker's Silk Handguards
35346,Evoker's Silk Raiment
35347,Evoker's Silk Trousers
35356,Dragonhide Gloves
35357,Dragonhide Helm
35358,Dragonhide Legguards
35359,Dragonhide Spaulders
35360,Dragonhide Robe
35361,Kodohide Gloves
35362,Kodohide Helm
35363,Kodohide Legguards
35364,Kodohide Spaulders
35365,Kodohide Robe
35366,Opportunist's Leather Gloves
35367,Opportunist's Leather Helm
35368,Opportunist's Leather Legguards
35369,Opportunist's Leather Spaulders
35370,Opportunist's Leather Tunic
35371,Wyrmhide Gloves
35372,Wyrmhide Helm
35373,Wyrmhide Legguards
35374,Wyrmhide Spaulders
35375,Wyrmhide Robe
35376,Stalker's Chain Armor
35377,Stalker's Chain Gauntlets
35378,Stalker's Chain Helm
35379,Stalker's Chain Leggings
35380,Stalker's Chain Spaulders
35381,Seer's Linked Armor
35382,Seer's Linked Gauntlets
35383,Seer's Linked Helm
35384,Seer's Linked Leggings
35385,Seer's Linked Spaulders
35386,Seer's Mail Armor
35387,Seer's Mail Gauntlets
35388,Seer's Mail Helm
35389,Seer's Mail Leggings
35390,Seer's Mail Spaulders
35391,Seer's Ringmail Chestguard
35392,Seer's Ringmail Gloves
35393,Seer's Ringmail Headpiece
35394,Seer's Ringmail Legguards
35395,Seer's Ringmail Shoulderpads
35402,Crusader's Ornamented Chestplate
35403,Crusader's Ornamented Gloves
35404,Crusader's Ornamented Headguard
35405,Crusader's Ornamented Leggings
35406,Crusader's Ornamented Spaulders
35407,Savage Plate Chestpiece
35408,Savage Plate Gauntlets
35409,Savage Plate Helm
35410,Savage Plate Legguards
35411,Savage Plate Shoulders
35412,Crusader's Scaled Chestpiece
35413,Crusader's Scaled Gauntlets
35414,Crusader's Scaled Helm
35415,Crusader's Scaled Legguards
35416,Crusader's Scaled Shoulders
35464,Dreadweave Robe
35465,Evoker's Silk Amice
35466,Satin Hood
35467,Mooncloth Vestments
35468,Opportunist's Leather Gloves
35469,Dragonhide Robe
35470,Kodohide Spaulders
35471,Wyrmhide Gloves
35472,Seer's Mail Armor
35473,Seer's Ringmail Gloves
35474,Seer's Linked Helm
35475,Stalker's Chain Gauntlets
35476,Crusader's Ornamented Spaulders
35477,Crusader's Scaled Gauntlets
35478,Savage Plate Helm
35500,Formula: Enchant Chest - Defense
35502,Design: Eternal Earthstorm Diamond
35505,Design: Ember Skyfire Diamond
35564,Recipe: Charred Bear Kabobs
35566,Recipe: Juicy Bear Burger
35695,Design: Figurine - Empyrean Tortoise
35696,Design: Figurine - Khorium Boar
35697,Design: Figurine - Crimson Serpent
35698,Design: Figurine - Shadowsong Panther
35699,Design: Figurine - Seaspray Albatross
35708,Design: Regal Nightseye
35752,Recipe: Guardian's Alchemist Stone
35753,Recipe: Sorcerer's Alchemist Stone
35754,Recipe: Redeemer's Alchemist Stone
35755,Recipe: Assassin's Alchemist Stone
35762,Design: Reckless Pyrestone
35763,Design: Quick Lionseye
35764,Design: Steady Seaspray Emerald
35765,Design: Forceful Seaspray Emerald
35766,Design: Steady Seaspray Emerald
35767,Design: Reckless Pyrestone
35768,Design: Quick Lionseye
35769,Design: Forceful Seaspray Emerald
37488,Wild Winter Pilsner
37489,Izzard's Ever Flavor
37490,Aromatic Honey Brew
37491,Metok's Bubble Bock
37492,Springtime Stout
37493,Blackrock Lager
37494,Stranglethorn Brew
37495,Draenic Pale Ale
37496,Binary Brew
37497,Autumnal Acorn Ale
37498,Bartlett's Bitter Brew
37499,Lord of Frost's Private Label
37504,Design: Purified Shadowsong Amethyst
38082,"""Gigantique"" Bag"
38327,Pattern: Haliscan Jacket
38328,Pattern: Haliscan Pantaloons
38427,Pickled Egg
38428,Rock-Salted Pretzel
38429,Blackrock Spring Water
38430,Blackrock Mineral Water
38431,Blackrock Fortified Water
38432,Plugger's Blackrock Ale
38466,Sulfuron Slammer
38518,Cro's Apple
38628,Nether Ray Fry
