item_id,name
18441,Sergeant's Cape
18442,Master Sergeant's Insignia
18443,Master Sergeant's Insignia
18444,Master Sergeant's Insignia
18445,Sergeant Major's Plate Wristguards
18447,Sergeant Major's Plate Wristguards
18448,Sergeant Major's Chain Armguards
18449,Sergeant Major's Chain Armguards
18452,Sergeant Major's Leather Armsplints
18453,Sergeant Major's Leather Armsplints
18454,Sergeant Major's Dragonhide Armsplints
18455,Sergeant Major's Dragonhide Armsplints
18456,Sergeant Major's Silk Cuffs
18457,Sergeant Major's Silk Cuffs
18461,Sergeant's Cloak
18567,Elemental Flux
18606,Alliance Battle Standard
18607,Horde Battle Standard
18632,Moonbrook Riot Taffy
18633,Styleen's Sour Suckerpop
18635,Bellara's Nutterbar
18662,Heavy Leather Ball
18664,A Treatise on Military Ranks
18675,Military Ranks of the Horde & Alliance
18687,Xorothian Stardust
18766,Reins of the Swift Frostsaber
18767,Reins of the Swift Mistsaber
18772,Swift Green Mechanostrider
18773,Swift White Mechanostrider
18774,Swift Yellow Mechanostrider
18776,Swift Palomino
18777,Swift Brown Steed
18778,Swift White Steed
18785,Swift White Ram
18786,Swift Brown Ram
18787,Swift Gray Ram
18788,Swift Blue Raptor
18789,Swift Olive Raptor
18790,Swift Orange Raptor
18791,Purple Skeletal Warhorse
18793,Great White Kodo
18794,Great Brown Kodo
18795,Great Gray Kodo
18796,Horn of the Swift Brown Wolf
18797,Horn of the Swift Timber Wolf
18798,Horn of the Swift Gray Wolf
18802,Shadowy Potion
18825,Grand Marshal's Aegis
18826,High Warlord's Shield Wall
18827,Grand Marshal's Handaxe
18828,High Warlord's Cleaver
18830,Grand Marshal's Sunderer
18831,High Warlord's Battle Axe
18833,Grand Marshal's Bullseye
18834,Insignia of the Horde
18835,High Warlord's Recurve
18836,Grand Marshal's Repeater
18837,High Warlord's Crossbow
18838,Grand Marshal's Dirk
18839,Combat Healing Potion
18840,High Warlord's Razor
18841,Combat Mana Potion
18843,Grand Marshal's Right Hand Blade
18844,High Warlord's Right Claw
18845,Insignia of the Horde
18846,Insignia of the Horde
18847,Grand Marshal's Left Hand Blade
18848,High Warlord's Left Claw
18849,Insignia of the Horde
18850,Insignia of the Horde
18851,Insignia of the Horde
18852,Insignia of the Horde
18853,Insignia of the Horde
18854,Insignia of the Alliance
18855,Grand Marshal's Hand Cannon
18856,Insignia of the Alliance
18857,Insignia of the Alliance
18858,Insignia of the Alliance
18859,Insignia of the Alliance
18860,High Warlord's Street Sweeper
18862,Insignia of the Alliance
18863,Insignia of the Alliance
18864,Insignia of the Alliance
18865,Grand Marshal's Punisher
18866,High Warlord's Bludgeon
18867,Grand Marshal's Battle Hammer
18868,High Warlord's Pulverizer
18869,Grand Marshal's Glaive
18871,High Warlord's Pig Sticker
18873,Grand Marshal's Stave
18874,High Warlord's War Staff
18876,Grand Marshal's Claymore
18877,High Warlord's Greatsword
18902,Reins of the Swift Stormsaber
19027,Schematic: Snake Burst Firework
19202,Plans: Heavy Timbermaw Belt
19203,Plans: Girdle of the Dawn
19204,Plans: Heavy Timbermaw Boots
19205,Plans: Gloves of the Dawn
19215,Pattern: Wisdom of the Timbermaw
19216,Pattern: Argent Boots
19217,Pattern: Argent Shoulders
19218,Pattern: Mantle of the Timbermaw
19221,Darkmoon Special Reserve
19222,Cheap Beer
19223,Darkmoon Dog
19224,Red Hot Wings
19225,Deep Fried Candybar
19299,Fizzy Faire Drink
19300,Bottled Winterspring Water
19304,Spiced Beef Jerky
19305,Pickled Kodo Foot
19306,Crunchy Frog
19326,Pattern: Might of the Timbermaw
19327,Pattern: Timbermaw Brawlers
19328,Pattern: Dawn Treaders
19329,Pattern: Golden Mantle of the Dawn
19442,Formula: Powerful Anti-Venom
19445,Formula: Enchant Weapon - Agility
19446,Formula: Enchant Bracer - Mana Regeneration
19447,Formula: Enchant Bracer - Healing
19483,Peeling the Onion
19484,The Frostwolf Artichoke
19764,Pattern: Bloodvine Vest
19765,Pattern: Bloodvine Leggings
19766,Pattern: Bloodvine Boots
19769,Pattern: Primal Batskin Jerkin
19770,Pattern: Primal Batskin Gloves
19771,Pattern: Primal Batskin Bracers
19772,Pattern: Blood Tiger Breastplate
19773,Pattern: Blood Tiger Shoulders
19776,Plans: Bloodsoul Breastplate
19777,Plans: Bloodsoul Shoulders
19778,Plans: Bloodsoul Gauntlets
19779,Plans: Darksoul Breastplate
19780,Plans: Darksoul Leggings
19781,Plans: Darksoul Shoulders
19974,Mudskunk Lure
20000,Schematic: Bloodvine Goggles
20001,Schematic: Bloodvine Lens
20011,Recipe: Mageblood Potion
20012,Recipe: Greater Dreamless Sleep
20013,Recipe: Living Action Potion
20014,Recipe: Major Troll's Blood Potion
20041,Highlander's Plate Girdle
20042,Highlander's Lamellar Girdle
20043,Highlander's Chain Girdle
20045,Highlander's Leather Girdle
20046,Highlander's Lizardhide Girdle
20047,Highlander's Cloth Girdle
20048,Highlander's Plate Greaves
20049,Highlander's Lamellar Greaves
20050,Highlander's Chain Greaves
20052,Highlander's Leather Boots
20053,Highlander's Lizardhide Boots
20054,Highlander's Cloth Boots
20055,Highlander's Chain Pauldrons
20057,Highlander's Plate Spaulders
20058,Highlander's Lamellar Spaulders
20059,Highlander's Leather Shoulders
20060,Highlander's Lizardhide Shoulders
20061,Highlander's Epaulets
20068,Deathguard's Cloak
20069,Ironbark Staff
20070,Sageclaw
20071,Talisman of Arathor
20072,Defiler's Talisman
20073,Cloak of the Honor Guard
20075,Recipe: Heavy Crocolisk Stew
20088,Highlander's Chain Girdle
20089,Highlander's Chain Girdle
20090,Highlander's Chain Girdle
20091,Highlander's Chain Greaves
20092,Highlander's Chain Greaves
20093,Highlander's Chain Greaves
20094,Highlander's Cloth Boots
20095,Highlander's Cloth Boots
20096,Highlander's Cloth Boots
20097,Highlander's Cloth Girdle
20098,Highlander's Cloth Girdle
20099,Highlander's Cloth Girdle
20100,Highlander's Lizardhide Boots
20101,Highlander's Lizardhide Boots
20102,Highlander's Lizardhide Boots
20103,Highlander's Lizardhide Girdle
20104,Highlander's Lizardhide Girdle
20105,Highlander's Lizardhide Girdle
20106,Highlander's Lamellar Girdle
20107,Highlander's Lamellar Girdle
20108,Highlander's Lamellar Girdle
20109,Highlander's Lamellar Greaves
20110,Highlander's Lamellar Greaves
20111,Highlander's Lamellar Greaves
20112,Highlander's Leather Boots
20113,Highlander's Leather Boots
20114,Highlander's Leather Boots
20115,Highlander's Leather Girdle
20116,Highlander's Leather Girdle
20117,Highlander's Leather Girdle
20124,Highlander's Plate Girdle
20125,Highlander's Plate Girdle
20126,Highlander's Plate Girdle
20127,Highlander's Plate Greaves
20128,Highlander's Plate Greaves
20129,Highlander's Plate Greaves
20150,Defiler's Chain Girdle
20151,Defiler's Chain Girdle
20152,Defiler's Chain Girdle
20153,Defiler's Chain Girdle
20154,Defiler's Chain Greaves
20155,Defiler's Chain Greaves
20156,Defiler's Chain Greaves
20157,Defiler's Chain Greaves
20158,Defiler's Chain Pauldrons
20159,Defiler's Cloth Boots
20160,Defiler's Cloth Boots
20161,Defiler's Cloth Boots
20162,Defiler's Cloth Boots
20163,Defiler's Cloth Girdle
20164,Defiler's Cloth Girdle
20165,Defiler's Cloth Girdle
20166,Defiler's Cloth Girdle
20167,Defiler's Lizardhide Boots
20168,Defiler's Lizardhide Boots
20169,Defiler's Lizardhide Boots
20170,Defiler's Lizardhide Boots
20171,Defiler's Lizardhide Girdle
20172,Defiler's Lizardhide Girdle
20173,Defiler's Lizardhide Girdle
20174,Defiler's Lizardhide Girdle
20175,Defiler's Lizardhide Shoulders
20176,Defiler's Epaulets
20186,Defiler's Leather Boots
20187,Defiler's Leather Boots
20188,Defiler's Leather Boots
20189,Defiler's Leather Boots
20190,Defiler's Leather Girdle
20191,Defiler's Leather Girdle
20192,Defiler's Leather Girdle
20193,Defiler's Leather Girdle
20194,Defiler's Leather Shoulders
20195,Defiler's Mail Girdle
20196,Defiler's Mail Girdle
20197,Defiler's Mail Girdle
20198,Defiler's Mail Girdle
20199,Defiler's Mail Greaves
20200,Defiler's Mail Greaves
20201,Defiler's Mail Greaves
20202,Defiler's Mail Greaves
20203,Defiler's Mail Pauldrons
20204,Defiler's Plate Girdle
20205,Defiler's Plate Girdle
20206,Defiler's Plate Girdle
20207,Defiler's Plate Girdle
20208,Defiler's Plate Greaves
20209,Defiler's Plate Greaves
20210,Defiler's Plate Greaves
20211,Defiler's Plate Greaves
20212,Defiler's Plate Spaulders
20214,Mindfang
20220,Ironbark Staff
20222,Defiler's Enriched Ration
20223,Defiler's Field Ration
20224,Defiler's Iron Ration
20225,Highlander's Enriched Ration
20226,Highlander's Field Ration
20227,Highlander's Iron Ration
20232,Defiler's Mageweave Bandage
20234,Defiler's Runecloth Bandage
20235,Defiler's Silk Bandage
20237,Highlander's Mageweave Bandage
20243,Highlander's Runecloth Bandage
20244,Highlander's Silk Bandage
20253,Pattern: Warbear Harness
20254,Pattern: Warbear Woolies
20382,Pattern: Dreamscale Breastplate
20387,Forsaken Stink Bomb Cluster
20506,Pattern: Spitfire Bracers
20507,Pattern: Spitfire Gauntlets
20508,Pattern: Spitfire Breastplate
20509,Pattern: Sandstalker Bracers
20510,Pattern: Sandstalker Gauntlets
20511,Pattern: Sandstalker Breastplate
20604,Stink Bomb Cleaner
20732,Formula: Enchant Cloak - Greater Fire Resistance
20733,Formula: Enchant Cloak - Greater Nature Resistance
20752,Formula: Minor Mana Oil
20753,Formula: Lesser Wizard Oil
20754,Formula: Lesser Mana Oil
20755,Formula: Wizard Oil
20756,Formula: Brilliant Wizard Oil
20757,Formula: Brilliant Mana Oil
20758,Formula: Minor Wizard Oil
21030,Darnassus Kimchi Pie
21031,Cabbage Kimchi
21033,Radish Kimchi
21099,Recipe: Smoked Sagefish
21115,Defiler's Talisman
21116,Defiler's Talisman
21117,Talisman of Arathor
21118,Talisman of Arathor
21119,Talisman of Arathor
21120,Defiler's Talisman
21177,Symbol of Kings
21219,Recipe: Sagefish Delight
21358,Pattern: Soul Pouch
21552,Striped Yellowtail
21557,Small Red Rocket
21558,Small Blue Rocket
21559,Small Green Rocket
21571,Blue Rocket Cluster
21574,Green Rocket Cluster
21576,Red Rocket Cluster
21721,Moonglow
21747,Festival Firecracker
21815,Love Token
21829,Perfume Bottle
21833,Cologne Bottle
21939,Fel Elemental Rod
22014,Hallowed Brazier
22209,Plans: Heavy Obsidian Belt
22214,Plans: Light Obsidian Belt
22250,Herb Pouch
22307,Pattern: Enchanted Mageweave Pouch
22308,Pattern: Enchanted Runecloth Bag
22310,Pattern: Cenarion Herb Bag
22312,Pattern: Satchel of Cenarius
22324,Winter Kimchi
22392,Formula: Enchant 2H Weapon - Agility
22683,Pattern: Gaea's Embrace
22766,Plans: Ironvine Breastplate
22767,Plans: Ironvine Gloves
22768,Plans: Ironvine Belt
22769,Pattern: Bramblewood Belt
22770,Pattern: Bramblewood Boots
22771,Pattern: Bramblewood Helm
22772,Pattern: Sylvan Shoulders
22773,Pattern: Sylvan Crown
22774,Pattern: Sylvan Vest
22843,Blood Guard's Chain Greaves
22852,Blood Guard's Dragonhide Treads
22855,Blood Guard's Dreadweave Walkers
22856,Blood Guard's Leather Walkers
22857,Blood Guard's Mail Greaves
22858,Blood Guard's Plate Greaves
22859,Blood Guard's Satin Walkers
22860,Blood Guard's Silk Walkers
22862,Blood Guard's Chain Vices
22863,Blood Guard's Dragonhide Grips
22864,Blood Guard's Leather Grips
22865,Blood Guard's Dreadweave Handwraps
22867,Blood Guard's Mail Vices
22868,Blood Guard's Plate Gauntlets
22869,Blood Guard's Satin Handwraps
22870,Blood Guard's Silk Handwraps
22872,Legionnaire's Plate Hauberk
22873,Legionnaire's Plate Leggings
22874,Legionnaire's Chain Hauberk
22875,Legionnaire's Chain Legguards
22876,Legionnaire's Mail Hauberk
22877,Legionnaire's Dragonhide Chestpiece
22878,Legionnaire's Dragonhide Leggings
22879,Legionnaire's Leather Chestpiece
22880,Legionnaire's Leather Legguards
22881,Legionnaire's Dreadweave Legguards
22882,Legionnaire's Satin Legguards
22883,Legionnaire's Silk Legguards
22884,Legionnaire's Dreadweave Tunic
22885,Legionnaire's Satin Tunic
22886,Legionnaire's Silk Tunic
22887,Legionnaire's Mail Legguards
23160,Friendship Bread
23161,Freshly-Squeezed Lemonade
23243,Champion's Plate Shoulders
23244,Champion's Plate Helm
23251,Champion's Chain Helm
23252,Champion's Chain Shoulders
23253,Champion's Dragonhide Headguard
23254,Champion's Dragonhide Shoulders
23255,Champion's Dreadweave Cowl
23256,Champion's Dreadweave Spaulders
23257,Champion's Leather Helm
23258,Champion's Leather Shoulders
23259,Champion's Mail Headguard
23260,Champion's Mail Pauldrons
23261,Champion's Satin Hood
23262,Champion's Satin Mantle
23263,Champion's Silk Cowl
23264,Champion's Silk Mantle
23272,Knight-Captain's Lamellar Breastplate
23273,Knight-Captain's Lamellar Leggings
23274,Knight-Lieutenant's Lamellar Gauntlets
23275,Knight-Lieutenant's Lamellar Sabatons
23276,Lieutenant Commander's Lamellar Headguard
23277,Lieutenant Commander's Lamellar Shoulders
23278,Knight-Lieutenant's Chain Greaves
23279,Knight-Lieutenant's Chain Vices
23280,Knight-Lieutenant's Dragonhide Grips
23281,Knight-Lieutenant's Dragonhide Treads
23282,Knight-Lieutenant's Dreadweave Handwraps
23283,Knight-Lieutenant's Dreadweave Walkers
23284,Knight-Lieutenant's Leather Grips
23285,Knight-Lieutenant's Leather Walkers
23286,Knight-Lieutenant's Plate Gauntlets
23287,Knight-Lieutenant's Plate Greaves
23288,Knight-Lieutenant's Satin Handwraps
23289,Knight-Lieutenant's Satin Walkers
23290,Knight-Lieutenant's Silk Handwraps
23291,Knight-Lieutenant's Silk Walkers
23292,Knight-Captain's Chain Hauberk
23293,Knight-Captain's Chain Legguards
23294,Knight-Captain's Dragonhide Chestpiece
23295,Knight-Captain's Dragonhide Leggings
23296,Knight-Captain's Dreadweave Legguards
23297,Knight-Captain's Dreadweave Tunic
23298,Knight-Captain's Leather Chestpiece
23299,Knight-Captain's Leather Legguards
23300,Knight-Captain's Plate Hauberk
23301,Knight-Captain's Plate Leggings
23302,Knight-Captain's Satin Legguards
23303,Knight-Captain's Satin Tunic
23304,Knight-Captain's Silk Legguards
23305,Knight-Captain's Silk Tunic
23306,Lieutenant Commander's Chain Helm
23307,Lieutenant Commander's Chain Shoulders
23308,Lieutenant Commander's Dragonhide Headguard
23309,Lieutenant Commander's Dragonhide Shoulders
23310,Lieutenant Commander's Dreadweave Cowl
23311,Lieutenant Commander's Dreadweave Spaulders
23312,Lieutenant Commander's Leather Helm
23313,Lieutenant Commander's Leather Shoulders
23314,Lieutenant Commander's Plate Helm
23315,Lieutenant Commander's Plate Shoulders
23316,Lieutenant Commander's Satin Hood
23317,Lieutenant Commander's Satin Mantle
23318,Lieutenant Commander's Silk Cowl
23319,Lieutenant Commander's Silk Mantle
23451,Grand Marshal's Mageblade
23452,Grand Marshal's Tome of Power
23453,Grand Marshal's Tome of Restoration
23454,Grand Marshal's Warhammer
23455,Grand Marshal's Demolisher
23456,Grand Marshal's Swiftblade
23464,High Warlord's Battle Mace
23465,High Warlord's Destroyer
23466,High Warlord's Spellblade
23467,High Warlord's Quickblade
23468,High Warlord's Tome of Destruction
23469,High Warlord's Tome of Mending
